PartitionKey,RowKey,Outcome,MarriageDate,ChildrenData,DivorceData,DivorceDate,MalePersonId,FemalePersonId,Embeddings,KutaScore,MarriageDuration
Love-17a12fc1bb,,Happiness,06/30/2017,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,LionelMessi1987,ClaudiaSquitieri1979,"[0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",25,0
Love-17c28be485,,Dissolution,10/15/1965,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""1"",""childrenHealth"":""Nikki Bacharach (died at 40 due to suicide)"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/20/1981,BurtBacharach1928,AngieDickinson1931,"[0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0]",25,15.761806981519507
Love-17d883f427,,Happiness,03/18/1942,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,HeinrichBöll1917,ErnaKronshage1922,"[0.0,0.0,8.0,7.0,0.0,2.0,1.0,4.0]",60,0
Love-17f438f7ee,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19463,"[3.0,6.0,8.0,0.0,0.0,2.0,1.0,0.0]",55,0
Love-180897c447,,Struggle,04/14/1941,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/0001,AlbertoMoravia1907,ElsaMorante1912,"[3.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0]",35,0
Love-1844f05044,,Happiness,05/25/1944,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,VincentPrice1911,LucilleVanTassel1924,"[0.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",55,0
Love-188cfc75ad,,Dissolution,12/30/1939,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",12/30/1943,LuchinoVisconti1906,VirginiaCampbell1915,"[0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0]",15,4
Love-19686534c1,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean1942,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,4.0]",70,0
Love-19f3084880,,Happiness,07/01/1981,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,DanielToscanduPlantier1941,SophieToscanduPlantier1957,"[0.0,6.0,0.0,7.0,5.0,0.0,1.0,0.0]",55,0
Love-1a015f15a8,,Happiness,06/30/1994,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,LionelJospin1937,SylvianeJospin1945,"[3.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",70,0
Love-1a118627b8,,Happiness,04/06/1931,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,CharlesdeGaulle1890,ThereseLeclerc1903,"[0.0,6.0,0.0,7.0,5.0,0.0,1.0,0.0]",55,0
Love-1a1fb411aa,,Happiness,10/19/2012,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,JustinTimberlake1981,JessicaBiel1982,"[3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",55,0
Love-1a976c6cfc,,Happiness,06/23/2014,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GianluigiBuffon1978,GiulettaRaccagnelli1962,"[3.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",45,0
Love-1a9c72e515,,Dissolution,03/15/1953,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1955,RalphMeeker1920,BarbaraPayton1927,"[3.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",65,2.295231576545745
Love-1aa3948d4a,,Dissolution,05/15/1993,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",01/07/1995,MatthewPerry1969,AliciaRiley1963,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,1.648186173853525
Love-1ab4333b66,,Dissolution,07/01/1995,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",07/01/2001,DominiqueFarrugia1962,PhilippeFargeon1964,"[0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0]",20,6.0013689253935665
Love-1ad99c33eb,,Happiness,12/30/1936,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,LouisBarthou1862,Jean1905,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,0
Love-1ce8892cf7,,Dissolution,04/29/1945,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""death"",""dataCredibility"":""high""}}",04/30/1945,AdolfHitler1889,EvaBraun1912,"[3.0,6.0,8.0,0.0,0.0,0.0,1.0,0.0]",50,0.0027378507871321013
Love-1d8c28a052,,Happiness,07/01/1996,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""no issues reported"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,FabioArmiliato1956,DanielaDessì1957,"[3.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0]",45,0
Love-1dcea60a70,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19322,"[3.0,0.0,8.0,7.0,0.0,2.0,1.0,0.0]",60,0
Love-1dd78a3716,,Happiness,01/26/2018,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,RoschdyZem1965,SylvieTestud1971,"[3.0,0.0,8.0,0.0,5.0,2.0,1.0,0.0]",55,0
Love-1e1c566aab,,Happiness,12/01/1997,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,RobertCarlyle1961,IsobelBlack1943,"[3.0,0.0,8.0,0.0,0.0,2.0,1.0,4.0]",50,0
Love-1e9d450690,,Happiness,02/28/1983,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GiancarloGiannini1942,TizianaTosco1948,"[3.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",35,0
Love-1ea2daee78,,Dissolution,05/17/1965,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",04/02/1980,JohnMcCain1936,JoanneWickenburg1944,"[0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0]",20,14.877481177275838
Love-1fa9a07687,,Happiness,07/01/2010,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,TaharRahim1981,CécileCassel1982,"[0.0,6.0,0.0,7.0,5.0,0.0,1.0,0.0]",55,0
Love-1fca6a516f,,Dissolution,01/01/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",01/01/1978,BobFosse1927,TwylaTharp1941,"[3.0,6.0,0.0,7.0,0.0,0.0,1.0,0.0]",45,18.001368925393567
Love-1ff9758cae,,Dissolution,11/16/1950,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/21/1959,HenriVidal1919,MichèleMorgan1920,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,8.180698151950718
Love-200270ae4f,,Happiness,07/01/2002,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,ManuelLegris1964,AgnèsLetestu1971,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",60,0
Love-204895d093,,Happiness,07/01/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,BudSpencer1929,FrancescaVacca1942,"[3.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0]",35,0
Love-208ef06dcf,,Dissolution,07/01/1997,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/2002,DanyBoon1966,JudithGodrèche1972,"[3.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0]",30,4.999315537303217
Love-20a54b5546,,Dissolution,09/25/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",11/05/1965,SteveCochran1917,DanyDauberson1925,"[0.0,0.0,8.0,7.0,5.0,0.0,1.0,0.0]",60,5.111567419575633
Love-20ed836a70,,Happiness,11/19/1953,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GianniAgnelli1921,LiaGambetta1928,"[0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0]",25,0
Love-2101b4e96a,,Happiness,01/12/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19351,"[0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0]",40,0
Love-2263a6f0b8,,Happiness,09/22/2014,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""one son has disability"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,AndreaBocelli1958,GiuliaPasini1994,"[3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0]",65,0
Love-22b4d9c1eb,,Dissolution,11/17/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",11/15/1981,YvesMontand1921,Marie1937,"[3.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0]",50,20.993839835728952
Love-231d981be1,,Dissolution,05/12/1966,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",06/30/1985,RobertRedford1936,MaryMoore1944,"[3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]",10,19.134839151266256
Love-23e07606ae,,Happiness,01/30/1937,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":""healthy"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,AlexandreDesplat1961,Jean19171,"[0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",20,0
Love-242fa5c912,,Happiness,03/30/1934,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulÉluard1895,NuschÉluard1906,"[3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0]",30,0
Love-2465897728,,Dissolution,10/25/1952,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",11/25/1953,JorgeNegrete1911,MaríaFélix1914,"[3.0,6.0,8.0,7.0,5.0,2.0,0.0,0.0]",85,1.0841889117043122
Love-247288c0aa,,Happiness,07/01/1998,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,JamesBrolin1940,BarbraStreisand1942,"[3.0,0.0,8.0,0.0,5.0,2.0,0.0,0.0]",50,0
Love-250033352c,,Happiness,07/12/1984,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",01/01/0001,PaulBelmondo1898,JacintaDeRoeck1956,"[0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",45,0
Love-2654689f4a,,Dissolution,12/12/1953,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",05/05/1959,EddieFisher1928,RossellaComo1937,"[3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0]",45,5.393566050650239
Love-265763e49d,,Dissolution,12/16/1950,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""impotency"",""dataCredibility"":""low""}}",07/07/1957,RogerVadim1928,MarisetteAgnel1926,"[0.0,6.0,0.0,7.0,5.0,0.0,1.0,0.0]",55,6.5571526351813825
Love-2677ce96a4,,Happiness,06/09/2012,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""high""}}",01/01/0001,MatthewMcConaughey1969,Savannah1970,"[3.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0]",55,0
Love-26c344c31c,,Happiness,07/07/1935,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,GianniAgnelli1921,GiovannaFontana1915,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,4.0]",95,0
Love-27a2659431,,Dissolution,01/04/1991,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",07/01/1994,StevePerry1949,JoannePresti1969,"[0.0,6.0,8.0,0.0,0.0,0.0,1.0,4.0]",55,3.488934519735341
Love-27ba3bfc86,,Happiness,06/30/1996,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""4"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,LionelJospin1937,HeleneRenaux1956,"[3.0,0.0,0.0,7.0,5.0,0.0,1.0,0.0]",45,0
Love-27d537147e,,Happiness,04/18/1954,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,RolandPetit1924,JoelleRoustan1935,"[3.0,6.0,8.0,7.0,5.0,0.0,1.0,4.0]",95,0
Love-27dd4d27e2,,Happiness,05/21/1983,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""low""}}",01/01/0001,EdHarris1950,NicoleGarcia1946,"[0.0,0.0,8.0,7.0,0.0,0.0,0.0,4.0]",55,0
Love-28105fe762,,Happiness,01/29/1958,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""Scott Newman died of an accidental overdose in 1978"",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,PaulNewman1925,Jean19391,"[0.0,6.0,8.0,0.0,5.0,0.0,0.0,0.0]",55,0
Love-2843b921fa,,Dissolution,06/30/1976,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",06/30/1977,DennisWilson1944,StephanieSimonton1947,"[3.0,6.0,8.0,7.0,5.0,2.0,1.0,0.0]",90,0.999315537303217
Love-2861f3ec56,,Dissolution,07/05/1979,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":"""",""dataCredibility"":""""}}",07/01/1991,ThierryRoussel1953,Jean1958,"[3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0]",10,11.989961213780514
Love-28e8d274d0,,Happiness,06/30/2000,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""2"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""low""}}",01/01/0001,RogerHanin1925,CorinneTouzet1959,"[3.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0]",25,0
Love-29b4f295c5,,Dissolution,10/18/1977,"{""children"":{""adoptedCount"":""1"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",02/05/1985,TedDanson1947,SandraRozhon1944,"[0.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",60,7.301848049281314
Love-2a4526e291,,Dissolution,07/01/1960,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",07/01/1965,GeorgesFranju1912,MachaMéril1940,"[0.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0]",40,4.999315537303217
Love-2ac6f12eb4,,Dissolution,01/01/2000,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""3"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",11/21/2012,JamesHetfield1963,DidieSchackman1977,"[3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0]",45,12.889801505817934
Love-2b0fee6773,,Dissolution,09/28/1997,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""high""}}",06/29/2003,GeorgeClooney1961,StellaCarnacina1955,"[3.0,6.0,8.0,7.0,0.0,2.0,0.0,0.0]",70,5.749486652977413
Love-2c535b8d37,,Happiness,01/25/1898,"{""children"":{""adoptedCount"":""3"",""biologicalCount"":""3"",""diedChildrenCount"":""1"",""childrenHealth"":""average"",""dataCredibility"":""medium""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,HenriMatisse1869,Jules1877,"[3.0,6.0,8.0,7.0,0.0,0.0,1.0,0.0]",70,0
Love-2c713a28bd,,Happiness,12/08/1975,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""0"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""low""}}","{""divorce"":{""reason"":""adultery"",""dataCredibility"":""medium""}}",01/01/0001,PascalGreggory1954,MariaSchneider1952,"[0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0]",25,0
Love-2c77848062,,Struggle,02/24/1992,"{""children"":{""adoptedCount"":""0"",""biologicalCount"":""1"",""diedChildrenCount"":""0"",""childrenHealth"":"""",""dataCredibility"":""high""}}","{""divorce"":{""reason"":""none"",""dataCredibility"":""high""}}",01/01/0001,KurtCobain1967,CourtneyLove1964,"[0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0]",20,0
